date,open,high,low,close,volume,oi
2022-10-28 09:15:00+05:30,17756.4,17838.6,17724.0,17795.95,0,0
2022-10-31 09:15:00+05:30,17910.2,18022.7,17901.2,18015.7,0,0
2022-11-01 09:15:00+05:30,18130.7,18175.4,18060.9,18142.75,0,0
2022-11-02 09:15:00+05:30,18177.9,18177.9,18049.95,18072.1,0,0
2022-11-03 09:15:00+05:30,17968.35,18105.7,17964.6,18048.05,0,0
2022-11-04 09:15:00+05:30,18053.4,18134.2,18017.5,18127.9,0,0
2022-11-07 09:15:00+05:30,18211.75,18254.35,18064.9,18203.35,0,0
2022-11-09 09:15:00+05:30,18288.25,18288.25,18118.65,18121.05,0,0
2022-11-10 09:15:00+05:30,18044.35,18102.95,17969.6,18036.8,0,0
2022-11-11 09:15:00+05:30,18272.35,18360.75,18260.25,18355.3,0,0
2022-11-14 09:15:00+05:30,18376.4,18399.0,18311.8,18320.25,0,0
2022-11-15 09:15:00+05:30,18362.75,18426.55,18282.25,18421.55,0,0
2022-11-16 09:15:00+05:30,18398.25,18441.65,18344.5,18401.35,0,0
2022-11-17 09:15:00+05:30,18358.7,18417.2,18313.05,18333.95,0,0
2022-11-18 09:15:00+05:30,18382.95,18393.8,18210.4,18304.35,0,0
2022-11-21 09:15:00+05:30,18246.4,18253.15,18133.9,18157.95,0,0
2022-11-22 09:15:00+05:30,18179.15,18257.4,18138.5,18251.5,0,0
2022-11-23 09:15:00+05:30,18325.2,18325.2,18248.25,18254.1,0,0
2022-11-24 09:15:00+05:30,18326.1,18527.45,18294.45,18510.85,0,0
2022-11-25 09:15:00+05:30,18528.45,18534.7,18445.5,18498.4,0,0
2022-11-28 09:15:00+05:30,18430.55,18614.1,18430.55,18553.4,0,0
2022-11-29 09:15:00+05:30,18552.45,18677.7,18552.45,18603.6,0,0
2022-11-30 09:15:00+05:30,18625.7,18810.95,18617.3,18776.95,0,0
2022-12-01 09:15:00+05:30,18871.95,18886.6,18778.5,18800.95,0,0
2022-12-02 09:15:00+05:30,18752.4,18778.55,18639.6,18705.2,0,0
2022-12-05 09:15:00+05:30,18719.55,18723.85,18591.95,18694.05,0,0
2022-12-06 09:15:00+05:30,18600.65,18654.2,18579.2,18647.8,0,0
2022-12-07 09:15:00+05:30,18638.85,18668.05,18529.1,18550.75,0,0
2022-12-08 09:15:00+05:30,18570.85,18624.55,18537.2,18614.4,0,0
2022-12-09 09:15:00+05:30,18662.4,18662.4,18411.15,18493.25,0,0
2022-12-12 09:15:00+05:30,18402.15,18521.0,18347.05,18494.7,0,0
2022-12-13 09:15:00+05:30,18524.4,18617.1,18491.7,18596.75,0,0
2022-12-14 09:15:00+05:30,18671.25,18695.85,18633.2,18643.0,0,0
2022-12-15 09:15:00+05:30,18614.4,18651.45,18388.4,18399.75,0,0
2022-12-16 09:15:00+05:30,18319.1,18440.5,18255.7,18270.1,0,0
2022-12-19 09:15:00+05:30,18288.1,18431.25,18244.65,18426.2,0,0
2022-12-20 09:15:00+05:30,18340.3,18404.65,18203.2,18385.85,0,0
2022-12-21 09:15:00+05:30,18435.15,18472.5,18164.0,18207.55,0,0
2022-12-22 09:15:00+05:30,18288.8,18317.05,18068.95,18114.7,0,0
2022-12-23 09:15:00+05:30,17977.65,18045.8,17780.45,17824.1,0,0
2022-12-26 09:15:00+05:30,17830.4,18083.5,17775.55,18009.6,0,0
2022-12-27 09:15:00+05:30,18089.8,18148.6,17967.5,18136.0,0,0
2022-12-28 09:15:00+05:30,18084.75,18173.05,18071.5,18106.9,0,0
2022-12-29 09:15:00+05:30,18045.7,18210.85,17992.9,18210.4,0,0
2022-12-30 09:15:00+05:30,18259.1,18264.6,18080.9,18117.05,0,0
2023-01-02 09:15:00+05:30,18131.7,18215.1,18087.55,18207.1,0,0
2023-01-03 09:15:00+05:30,18163.2,18251.85,18149.95,18234.3,0,0
2023-01-04 09:15:00+05:30,18230.65,18241.2,18022.6,18036.85,0,0
2023-01-05 09:15:00+05:30,18101.95,18119.05,17892.6,17999.8,0,0
2023-01-06 09:15:00+05:30,18008.05,18046.6,17796.15,17865.85,0,0
2023-01-09 09:15:00+05:30,17952.55,18141.0,17936.7,18088.75,0,0
2023-01-10 09:15:00+05:30,18121.3,18122.9,17857.25,17925.35,0,0
2023-01-11 09:15:00+05:30,17924.25,17975.4,17825.35,17888.4,0,0
2023-01-12 09:15:00+05:30,17920.85,17944.8,17762.25,17866.0,0,0
2023-01-13 09:15:00+05:30,17867.5,17998.95,17774.55,17950.5,0,0
2023-01-16 09:15:00+05:30,18033.15,18049.65,17854.15,17891.7,0,0
2023-01-17 09:15:00+05:30,17922.8,18070.5,17888.2,18056.8,0,0
2023-01-18 09:15:00+05:30,18074.3,18183.2,18032.6,18163.8,0,0
2023-01-19 09:15:00+05:30,18119.8,18155.1,18064.3,18089.05,0,0
2023-01-20 09:15:00+05:30,18115.6,18144.65,18017.45,18027.3,0,0
2023-01-23 09:15:00+05:30,18118.45,18161.7,18064.75,18104.95,0,0
2023-01-24 09:15:00+05:30,18183.95,18200.75,18079.15,18101.15,0,0
2023-01-25 09:15:00+05:30,18093.35,18093.35,17846.6,17910.05,0,0
